timestamp,price_eur
2025-03-29T20:35:01+00:00,83755.16
2025-03-29T20:40:01+00:00,83755.16
2025-03-29T20:45:01+00:00,83755.16
2025-03-29T20:50:01+00:00,83755.16
2025-03-29T20:55:01+00:00,83755.16
2025-03-29T21:00:01+00:00,83755.16
2025-03-29T21:05:01+00:00,83755.16
2025-03-29T21:10:02+00:00,83755.16
2025-03-29T21:15:01+00:00,83755.16
2025-03-29T21:20:02+00:00,82582.71
2025-03-29T21:25:01+00:00,83755.16
2025-03-29T21:30:01+00:00,83755.16
2025-03-29T21:35:01+00:00,83755.16
2025-03-29T21:40:01+00:00,83755.16
2025-03-29T21:45:01+00:00,83755.16
2025-03-29T21:50:01+00:00,83755.16
2025-03-29T21:55:02+00:00,83755.16
2025-03-29T22:00:01+00:00,83755.16
2025-03-29T22:05:01+00:00,83755.16
2025-03-29T22:10:01+00:00,83755.16
2025-03-29T22:15:01+00:00,82491.29
2025-03-29T22:20:01+00:00,82491.29
2025-03-29T22:25:01+00:00,82445.44
2025-03-29T22:30:01+00:00,82445.44
2025-03-29T22:35:01+00:00,82454.00
2025-03-29T22:40:02+00:00,82454.00
2025-03-29T22:45:01+00:00,82445.44
2025-03-29T22:50:01+00:00,82454.00
2025-03-29T22:55:01+00:00,82454.00
2025-03-29T23:00:01+00:00,82454.00
2025-03-29T23:05:01+00:00,82401.24
2025-03-29T23:10:01+00:00,83755.16
2025-03-29T23:15:01+00:00,82464.01
2025-03-29T23:20:01+00:00,82464.01
2025-03-29T23:25:01+00:00,82464.01
2025-03-29T23:30:01+00:00,82467.08
2025-03-29T23:35:02+00:00,82467.08
2025-03-29T23:40:01+00:00,83755.16
2025-03-29T23:45:01+00:00,82467.08
2025-03-29T23:50:01+00:00,82462.69
2025-03-29T23:55:01+00:00,82462.69
2025-03-30T00:00:01+00:00,82462.69
2025-03-30T00:05:01+00:00,82535.63
2025-03-30T00:10:01+00:00,82535.63
2025-03-30T00:15:01+00:00,82535.63
2025-03-30T00:20:01+00:00,82708.68
2025-03-30T00:25:01+00:00,82708.68
2025-03-30T00:30:02+00:00,82612.82
2025-03-30T00:35:01+00:00,82708.68
2025-03-30T00:40:02+00:00,82708.68
2025-03-30T00:45:01+00:00,82708.68
2025-03-30T00:50:02+00:00,82783.74
2025-03-30T00:55:01+00:00,82783.74
2025-03-30T01:00:01+00:00,82783.74
2025-03-30T01:05:01+00:00,82810.01
2025-03-30T01:10:01+00:00,82783.74
2025-03-30T01:15:01+00:00,83755.16
2025-03-30T01:20:01+00:00,82783.74
2025-03-30T01:25:02+00:00,82783.74
2025-03-30T01:30:01+00:00,82927.31
2025-03-30T01:35:01+00:00,82927.31
2025-03-30T01:40:01+00:00,82927.31
2025-03-30T01:45:01+00:00,83049.56
2025-03-30T01:50:01+00:00,83049.56
2025-03-30T01:55:01+00:00,83049.56
2025-03-30T02:00:02+00:00,82851.77
2025-03-30T02:05:01+00:00,82851.77
2025-03-30T02:10:02+00:00,82851.77
2025-03-30T02:15:01+00:00,82851.77
2025-03-30T02:20:01+00:00,83181.50
2025-03-30T02:25:01+00:00,83181.50
2025-03-30T02:30:01+00:00,83181.50
2025-03-30T02:35:01+00:00,83181.50
2025-03-30T02:40:01+00:00,83235.11
2025-03-30T02:45:01+00:00,83755.16
2025-03-30T02:50:01+00:00,83755.16
2025-03-30T02:55:02+00:00,83326.13
2025-03-30T03:00:01+00:00,83326.13
2025-03-30T03:05:01+00:00,83755.16
2025-03-30T03:10:01+00:00,83755.16
2025-03-30T03:15:01+00:00,83755.16
2025-03-30T03:20:01+00:00,83755.16
